CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION,,
2019;Alajuela;Master: Ingenieria de Diseno de Producto;Master;Graduado;Hombres;5;0;0;0;1.25;95.24;31/05/2021,,
2019;Alajuela;Master: Ingenieria de Diseno de Producto;Master;Graduado;Mujeres;6;0;0;0;1.17;96.81;31/05/2021,,
2019;Alajuela;Master: Ingenieria de sistemas e Informatica;Master;Abandono Voluntario;Mujeres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Master: Ingenieria de Telecomunicacion;Master;Graduado;Hombres;8;0;0;0;2.00;98.46;31/05/2021,,
2019;Alajuela;Master: Ingenieria de Telecomunicacion;Master;Graduado;Mujeres;1;0;0;0;2.00;96.00;31/05/2021,,
2019;Alajuela;Master: Ingenieria Electronica;Master;Abandono Voluntario;Hombres;0;2;2;0;;;31/05/2021,,
2019;Alajuela;Master: Ingenieria Electronica;Master;Abandono Voluntario;Mujeres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Master: Ingenieria Electronica;Master;Graduado;Hombres;11;0;0;0;1.33;93.77;31/05/2021,,
2019;Alajuela;Master: Ingenieria Industrial;Master;Abandono Voluntario;Hombres;0;2;1;0;;;31/05/2021,,
2019;Alajuela;Master: Ingenieria Industrial;Master;Graduado;Hombres;60;0;0;0;2.26;95.24;31/05/2021,,
2019;Alajuela;Master: Ingenieria Industrial;Master;Graduado;Mujeres;10;0;0;0;2.12;94.67;31/05/2021,,
2019;Alajuela;Master: Ingenieria Informatica;Master;Abandono Voluntario;Hombres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Master: Ingenieria Informatica;Master;Graduado;Hombres;6;0;0;0;2.20;97.25;31/05/2021,,
2019;Alajuela;Master: Ingenieria Mecanica;Master;Abandono Voluntario;Hombres;0;3;3;0;;;31/05/2021,,
2019;Alajuela;Master: Ingenieria Mecanica;Master;Graduado;Hombres;10;0;0;0;1.40;89.14;31/05/2021,,
2019;Alajuela;Master: Ingenieria Mecanica;Master;Graduado;Mujeres;1;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Ingenieria Quimica;Master;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Ingenieria Quimica;Master;Graduado;Hombres;4;0;0;0;2.00;100.00;31/05/2021,,
2019;Alajuela;Master: Ingenieria Quimica;Master;Graduado;Mujeres;8;0;0;0;2.00;99.17;31/05/2021,,
2019;Alajuela;Master: Iniciacion a la Investigacion en Ciencias de la Enfermeria ;Master;Graduado;Hombres;1;0;0;0;2.00;83.33;31/05/2021,,
2019;Alajuela;Master: Iniciacion a la Investigacion en Ciencias de la Enfermeria ;Master;Graduado;Mujeres;14;0;0;0;1.07;98.59;31/05/2021,,
2019;Alajuela;Master: Iniciacion a la investigacion en Medicina;Master;Abandono Voluntario;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Iniciacion a la investigacion en Medicina;Master;Abandono Voluntario;Mujeres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Iniciacion a la investigacion en Medicina;Master;Graduado;Hombres;22;0;0;0;1.17;96.21;31/05/2021,,
2019;Alajuela;Master: Iniciacion a la investigacion en Medicina;Master;Graduado;Mujeres;45;0;0;0;1.05;98.15;31/05/2021,,
2019;Alajuela;Master: Investigacion en Filosofia;Master;Graduado;Hombres;5;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Investigacion en Filosofia;Master;Graduado;Mujeres;1;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Investigacion y Estudios Avanzados en Historia;Master;Abandono Voluntario;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Investigacion y Estudios Avanzados en Historia;Master;Graduado;Hombres;4;0;0;0;1.25;95.24;31/05/2021,,
2019;Alajuela;Master: Investigacion y Estudios Avanzados en Historia;Master;Graduado;Mujeres;2;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Literaturas Hispanicas y Lengua Espanola: Tradicion e Identidades;Master;Abandono Voluntario;Mujeres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Literaturas Hispanicas y Lengua Espanola: Tradicion e Identidades;Master;Graduado;Hombres;1;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Literaturas Hispanicas y Lengua Espanola: Tradicion e Identidades;Master;Graduado;Mujeres;6;0;0;0;1.00;93.75;31/05/2021,,
2019;Alajuela;Master: Materiales nanoestructurados para aplicaciones nanotecnologicas;Master;Abandono Voluntario;Hombres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Master: Materiales nanoestructurados para aplicaciones nanotecnologicas;Master;Graduado;Hombres;8;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Materiales nanoestructurados para aplicaciones nanotecnologicas;Master;Graduado;Mujeres;5;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Modelizacion e Investigacion Matematica, Estadistica y Computacion;Master;Graduado;Hombres;7;0;0;0;1.17;92.11;31/05/2021,
2019;Alajuela;Master: Modelizacion e Investigacion Matematica, Estadistica y Computacion;Master;Graduado;Mujeres;5;0;0;0;1.20;96.15;31/05/2021,
2019;Alajuela;Master: Mundo Antiguo y Patrimonio Arqueologico;Master;Graduado;Hombres;7;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Mundo Antiguo y Patrimonio Arqueologico;Master;Graduado;Mujeres;5;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Nanotecnologia Medioambiental;Master;Abandono Voluntario;Hombres;0;2;2;0;;;31/05/2021,,
2019;Alajuela;Master: Nanotecnologia Medioambiental;Master;Graduado;Hombres;1;0;0;0;2.00;83.33;31/05/2021,,
2019;Alajuela;Master: Nutricion animal;Master;Abandono Voluntario;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Ordenacion Territorial y Medioambiental;Master;Abandono Voluntario;Hombres;0;1;1;0;;;31/05/2021,,
2019;Alajuela;Master: Ordenacion Territorial y Medioambiental;Master;Graduado;Hombres;8;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Ordenacion Territorial y Medioambiental;Master;Graduado;Mujeres;5;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Prevencion de riesgos laborales;Master;Abandono Voluntario;Hombres;0;2;2;0;;;31/05/2021,,
2019;Alajuela;Master: Prevencion de riesgos laborales;Master;Graduado;Hombres;11;0;0;0;1.09;98.53;31/05/2021,,
2019;Alajuela;Master: Prevencion de riesgos laborales;Master;Graduado;Mujeres;11;0;0;0;1.30;98.48;31/05/2021,,
2019;Alajuela;Master: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Master;Abandono Voluntario;Hombres;0;10;8;0;;;31/05/2021
2019;Alajuela;Master: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Master;Abandono Voluntario;Mujeres;0;15;12;0;;;31/05/2021
2019;Alajuela;Master: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Master;Graduado;Hombres;161;0;0;0;1.13;97.57;31/05/2021
2019;Alajuela;Master: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Master;Graduado;Mujeres;249;0;0;0;1.13;98.14;31/05/2021
2019;Alajuela;Master: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Master;Incumple Regimen de permanencia;Hombres;0;1;1;0;;;31/05/2021
2019;Alajuela;Master: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Master;Incumple Regimen de permanencia;Mujeres;0;1;1;0;;;31/05/2021
2019;Alajuela;Master: Quimica Industrial;Master;Graduado;Hombres;14;0;0;0;1.08;98.94;31/05/2021,,
2019;Alajuela;Master: Quimica Industrial;Master;Graduado;Mujeres;7;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Quimica Molecular y Catalisis Homogenea;Master;Graduado;Hombres;9;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Quimica Molecular y Catalisis Homogenea;Master;Graduado;Mujeres;7;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Relaciones de Genero;Master;Abandono Voluntario;Hombres;0;2;0;0;;;31/05/2021,,
2019;Alajuela;Master: Relaciones de Genero;Master;Abandono Voluntario;Mujeres;0;2;2;0;;;31/05/2021,,
2019;Alajuela;Master: Relaciones de Genero;Master;Graduado;Hombres;1;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Relaciones de Genero;Master;Graduado;Mujeres;18;0;0;0;1.11;97.83;31/05/2021,,
2019;Alajuela;Master: Salud publica;Master;Abandono Voluntario;Hombres;0;2;2;0;;;31/05/2021,,
2019;Alajuela;Master: Salud publica;Master;Abandono Voluntario;Mujeres;0;3;1;0;;;31/05/2021,,
2019;Alajuela;Master: Salud publica;Master;Graduado;Hombres;6;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Salud publica;Master;Graduado;Mujeres;15;0;0;0;1.27;96.98;31/05/2021,,
2019;Alajuela;Master: Sistemas Mecanicos;Master;Abandono Voluntario;Hombres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Master: Sociologia de las Politicas Publicas y Sociales;Master;Abandono Voluntario;Mujeres;0;1;0;0;;;31/05/2021,,
2019;Alajuela;Master: Sociologia de las Politicas Publicas y Sociales;Master;Graduado;Hombres;6;0;0;0;1.00;100.00;31/05/2021,,
2019;Alajuela;Master: Sociologia de las Politicas Publicas y Sociales;Master;Graduado;Mujeres;8;0;0;0;1.12;97.56;31/05/2021,,
2019;Alajuela;Master: Tec.Informacion Geografica para Ordenacion Territorio: Sig/Teled;Master;Abandono Voluntario;Hombres;0;3;2;0;;;31/05/2021,,
2018;Alajuela;Master: Tec.Informacion Geografica para Ordenacion Territorio: Sig/Teled;Master;Graduado;Hombres;12;0;0;0;1.09;98.36;31/05/2021,,
2018;Alajuela;Master: Tec.Informacion Geografica para Ordenacion Territorio: Sig/Teled;Master;Graduado;Mujeres;7;0;0;0;1.17;97.24;31/05/2021,,
2018;Alajuela;Master: Traduccion de textos especializados;Master;Graduado;Mujeres;1;0;0;0;;90.91;31/05/2021,,
2018;Alajuela;Master: Union Europea;Master;Abandono Voluntario;Hombres;0;1;1;0;;;31/05/2021,,
2018;Alajuela;Master: Union Europea;Master;Graduado;Hombres;1;0;0;0;3.00;71.43;31/05/2021,,
2018;Alajuela;Quimicas;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;31/05/2021,,
2018;Alajuela;Quimicas;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;2;;;31/05/2021,,
2018;Alajuela;Relaciones Laborales;Diplomatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;31/05/2021,,
2018;Alajuela;Trabajo Social;Diplomatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;31/05/2021,,
2018;Alajuela;Veterinaria;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;1;0;0;;;31/05/2021,,
2018;Alajuela;Veterinaria;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;31/05/2021,,
